Volatility 3 Framework 2.12.0

Offset	Name
0xadfd5c0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-FullServer-ExtraFoundation-Package-admin~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0xae91280	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-MSMQ-Server-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0xae914c0	\Users\Administrator\Desktop\desktop.ini
0xae91860	\Windows\System32\Drivers\pacer.sys
0xae91f20	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Printer-Drivers-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0xb0baf20	\ProgramData\Microsoft\Windows\Start Menu\desktop.ini
0xb314070	\lsass
0xb314550	\Windows\System32\en-US\FirewallAPI.dll.mui
0xb592b70	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-FullServer-ExtraFoundation-Package-ua~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0xb5fe340	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-FullServer-ExtraFoundation-Package-inetsrv~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0xb5fe6c0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-FullServer-ExtraFoundation-Package-inetsrv~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0xb5feb30	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-PowerShell-ISE-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0xb6531b0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Editions-ServerStandardEval-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0xb6537d0	\Windows\WinSxS\Manifests\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.9200.16384_none_418c2a697189c07f.manifest
0xb653b40	\$Directory
0xb6d6050	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-OEMOOBE-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0xb6d6ab0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-SKU-Foundation-Package-ds~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0xb7c44e0	\Windows\System32\ConnectedAccountState.dll
0xb7c46f0	\Windows\Logs\DISM\dism.log
0xba9b470	\Users\Public\Documents\desktop.ini
0xbc78d60	\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.Meefd589e#\96330d81a2501412b9312121af3b45d3\Microsoft.Management.UI.ni.dll
0xbc835d0	\Windows\System32\IME\IMETC\IMTCTIP.dll
0xbc83950	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-FullServer-ExtraFoundation-Package-sdktools~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0xbc83cd0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-FullServer-ExtraFoundation-Package-sdktools~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0xbff6700	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-DNS-Server-Tools-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0xbff6e30	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-PeerDist-Server-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0xc15ea60	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Extensible-Authentication-Protocol-Host-Authenticator-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0xc15ef20	\Windows\System32\odbcint.dll
0xc7af260	\Users\Administrator\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG1
0xc7afaf0	\Windows\System32\FWPUCLNT.DLL
0xc7c2070	\Users\Administrator\AppData\Roaming\Microsoft\Windows\Network Shortcuts
0xc7c2290	\Windows\System32\LogFiles\Scm\9440721b-6265-4cff-baff-f48e4c62d1fe
0xc7c23e0	\Users\Administrator\AppData\Roaming\Microsoft\Windows\Network Shortcuts
0xc802280	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-MediaPlayer-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0xc802740	\Device\HarddiskVolume2\Users\Administrator\AppData\Local\Microsoft\Windows\UsrClass.dat{b0c63640-7191-11eb-93e8-080027db2141}.TM
0xc802a70	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Networking-Singulus-ServerCore-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0xcbcc7d0	\Windows\System32\oleaut32.dll
0xcd2aa60	\$Directory
0xce1a070	\Windows\System32\en-US\propsys.dll.mui
0xce1a2e0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-CoreSystem-WOW64-Windows-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0xd238ab0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-TabletPC-Server-InkSupport-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0xd238e30	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-TabletPC-Server-InkSupport-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0xd2559b0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Deployment-Services-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0xd3433d0	\Windows\System32\hgcpl.dll
0xd4144d0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-WOW64-Package-minkernel~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0xd414ab0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-TerminalServices-Gateway-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0xd414e30	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-TerminalServices-Gateway-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0xd5204d0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-DirectoryServices-DomainController-SrvFnd-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0xd7814c0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-WOW64-Package-inetcore~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0xdd8e070	\Windows\System32\dskquota.dll
0xe1ff6d0	\Windows\System32\en-US\AppxPackaging.dll.mui
0xe1ff9e0	\Windows\System32\dimsroam.dll
0xe230070	\Windows\System32\en-US\dot3mm.dll.mui
0xe2c7050	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Server-Features-Package-mincore~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0xe2c7390	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Server-Features-Package-mincore~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0xe438390	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-WOW64-Package-drivers~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0xe438710	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-WOW64-Package-drivers~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0xe49e2a0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerManager-UX-ARW-Plugins-Package-Net~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0xe49e620	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerManager-UX-ARW-Plugins-Package-inetsrv~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0xe49e770	\$Directory
0xe960050	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-DirectoryServices-ADAM-SrvFnd-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0xe960a70	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerManager-Migration-Package-enduser~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0xe960d00	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerManager-Migration-Package-ds~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0xe98c240	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-InternetExplorer-Package-shell~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0xe98cf20	\Windows\System32\Drivers\en-US\ndisuio.sys.mui
0xef35050	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-WOW64-Package-net~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0xef35370	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-WOW64-Package-net~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0xef35ab0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-TerminalServices-AppServer-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0xef35e30	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-TerminalServices-AppServer-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0xef38070	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Paint.lnk
0xefe47e0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-FailoverCluster-Mgmt-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0xefe4b80	\Windows\System32\mstscax.dll
0xefe4f20	\Windows\System32\Drivers\ntfs.sys
0xf3acd00	\$Directory
0xf41d240	\Windows\System32\wbem\en-US\ServerManager.DeploymentProvider.dll.mui
0xf41dcd0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Server-BPA-Models-Package-vm~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0xf53b200	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-GroupPolicy-ClientTools-Package-windows~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0xf56d070	\Windows\System32\ie4uinit.exe
0xf56d560	\Windows\System32\shwebsvc.dll
0xf56dad0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-Drivers-Package-base~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0xf56de50	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-Drivers-Package-base~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0xf877320	\Users\Administrator\AppData\Local\Microsoft\Windows\Explorer\iconcache_16.db
0xf877a10	\Users\Administrator\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessories\Notepad.lnk
0xf937180	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Server-Features-Package-printscan~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0xf937500	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Server-Features-Package-printscan~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0xfdd8440	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-RemoteFX-Server-Setup-LanguagePack~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0xfdd8ab0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Store-Client-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0xfdd8e30	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Store-Client-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0xfe6a490	\$Directory
0x10144ba0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerDesktopExperience-printscan~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x10144f20	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerDesktopExperience-multimedia~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1044d050	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-SKU-Foundation-Package-printscan~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1044d350	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-SKU-Foundation-Package-redist~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1044da80	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-DirectoryServices-DomainController-SrvFnd-Package-ds~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1044de50	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ApisetNamespace-Mincore-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x105e86c0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Server-Drivers-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1078ff20	\Windows\System32\en-US\wininit.exe.mui
0x107a9ae0	\Windows\System32\en-US\wshqos.dll.mui
0x107a9cd0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-MediaPlayer-Package-avcore~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x10aba2a0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerManager-UX-ARW-Plugins-Package-inetsrv~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x10aba620	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerManager-UX-ARW-Plugins-Package-enduser~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x10abaa40	\Windows\assembly\NativeImages_v4.0.30319_64\System.Servd1dec626#\12c21ca25c4306397b6e31838f7b174c\System.ServiceModel.Internals.ni.dll
0x10ddf150	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Server-Features-Package-inetcore~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x10ddf4d0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Server-Features-Package-inetcore~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x10ddf810	\Windows\System32\Websocket.dll
0x10ddfc10	\Windows\System32\perfproc.dll
0x10fc42b0	\Sessions\2\AppContainerNamedObjects
0x10fc4840	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-FullServer-ExtraFoundation-Package-mergedcomponents~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1111cb50	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Adobe-Flash-For-Windows-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1114b070	\Windows\System32\en-US\appinfo.dll.mui
0x115bf070	\Windows\System32\ActionCenter.dll
0x119b5cd0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-FailoverCluster-AdminPak-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x11a5c070	\Windows\System32\wbem\WinMgmtR.dll
0x11a5c5a0	\Windows\System32\GroupPolicy\gpt.ini
0x11af46e0	\Windows\System32\Drivers\tcpip.sys
0x11b4fab0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerManager-Migration-Package-net~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x11b4fe30	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerManager-Migration-Package-net~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x11e482c0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-SimpleTCP-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x11e48640	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-SimpleTCP-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x11f11050	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-EA-IME-WOW64-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x11f11300	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-EA-IME-WOW64-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x11f116a0	\Windows\Inf\netsstpt.PNF
0x11f27740	\$Directory
0x120e6400	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-RemoteFX-HyperV-Integrtion-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x120e66f0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-SearchEngine-Server-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x120e6a70	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-SearchEngine-Client-Package-shell~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x120e6cd0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-InternetExplorer-Package-ua~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x12135400	\$ConvertToNonresident
0x121358e0	\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Program-Compatibility-Troubleshooter.evtx
0x1233d8a0	\lsass
0x1233dab0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-WOW64-Package-admin~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1233de30	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-WOW64-Package-admin~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1234f050	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-CoreSystem-Minkernel-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x12350070	\Windows\System32\SmartcardCredentialProvider.dll
0x12350900	\Windows\System32\oobe\oobeldr.exe
0x12350ba0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-RSAT-NIS-Package-admin~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x12350f20	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-RPC-HTTP_Proxy-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x123cc050	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Server-Drivers-Package-termsrv~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x123cc220	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Server-Drivers-Package-windows~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x125f41a0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Server-Psh-Cmdlets-Subsystem-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x125f4520	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Server-Psh-Cmdlets-Subsystem-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x125f4670	\Windows\System32\WsmAuto.dll
0x125f4950	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-TerminalServices-Role-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x125f4cd0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-TerminalServices-Role-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1282df20	\Windows\System32\wshqos.dll
0x12952dc0	\Windows\WinSxS\Manifests\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_5.82.9200.16384_en-us_8d6e1ee25e1ee23b.manifest
0x1298d300	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-FullServer-ExtraFoundation-Package-inetcore~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1298d680	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-FullServer-ExtraFoundation-Package-inetcore~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1298dcd0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-FullServer-ExtraFoundation-Package-enduser~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x12a00490	\Program Files\desktop.ini
0x12a00710	\Windows\assembly\NativeImages_v4.0.30319_64\System.Security\cfa2a4496399025cfa11ac8c62bbcefc\System.Security.ni.dll
0x12a00900	\Windows\Fonts\tahoma.ttf
0x12a3b400	\Windows\System32\perfos.dll
0x12a3b9c0	\Users\Administrator\AppData\Local\Microsoft\Windows\Explorer\iconcache_48.db
0x12a67200	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-GroupPolicy-ClientTools-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x12a67cd0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Media-Format-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x12ab1070	\$Directory
0x12ab11c0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-FileReplication-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x12ab1ae0	\Windows\System32\en-US\dpapisrv.dll.mui
0x12ab1dc0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-DirectoryServices-ADAM-SrvFnd-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x12b27320	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Server-Features-Package-admin~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x12b275b0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Server-Features-Package-admin~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x12b27e50	\Windows\System32\dot3api.dll
0x12b52410	\Windows\System32\vaultcli.dll
0x12d03070	\Program Files (x86)\AccessData\FTK Imager\msvcp100.dll
0x12d03bb0	\Windows\System32\glcndFilter.dll
0x12d03d00	\Windows\System32\en-US\authui.dll.mui
0x12e75910	\$Directory
0x12f8fe50	\$Directory
0x130b7360	\Windows\System32\taskbarcpl.dll
0x130b7b70	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-GroupPolicy-ServerTools-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x13144110	\RemCom_stderrjYrC2213
0x13144260	\Windows\System32\en-US\netlogon.dll.mui
0x132256b0	\W32TIME_ALT
0x132af650	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-CoreSystem-WOW64-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x132afd00	\$Directory
0x132aff20	\$Directory
0x134ca300	\Windows\SysWOW64\srvcli.dll
0x1352cf20	\Windows\SysWOW64\networkexplorer.dll
0x1360c210	\Windows\System32\en-US\winsrv.dll.mui
0x13856b80	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-SKU-Foundation-Package-printscan~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x13856f20	\Windows\Microsoft.NET\Framework64\v4.0.30319\Config\machine.config
0x138771e0	\Windows\System32\wuapi.dll
0x13877330	\Windows\System32\mmcndmgr.dll
0x13877ae0	\Users\Administrator\AppData\Local\Microsoft\Windows\appsFolder.itemdata-ms
0x13877e50	\Windows\Fonts\simsun.ttc
0x13b5e220	\Windows\System32\iscsicpl.dll
0x13b5e9c0	\Users\Administrator\AppData\Local\Microsoft\Windows\Explorer\iconcache_16.db
0x13de9890	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerManager-UX-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x13de9c10	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerManager-UX-ARW-Plugins-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x13e8bc90	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xml.Linq\eb69afba08e5d836d734e88b4687851c\System.Xml.Linq.ni.dll
